NAME,median_income,total_population,poverty_count,state,county,poverty_rate
"Hancock County, Kentucky",68102.0,9058.0,1345,KENTUCKY,HANCOCK,14.848752483992051
"Hardin County, Kentucky",64136.0,111005.0,12401,KENTUCKY,HARDIN,11.171568848250079
"Harlan County, Kentucky",35128.0,26589.0,7799,KENTUCKY,HARLAN,29.331678513671065
"Harrison County, Kentucky",58840.0,18803.0,2925,KENTUCKY,HARRISON,15.556028293357443
"Hart County, Kentucky",45561.0,19345.0,4259,KENTUCKY,HART,22.01602481261308
"Henderson County, Kentucky",56912.0,44770.0,7431,KENTUCKY,HENDERSON,16.598168416350234
"Henry County, Kentucky",58294.0,15731.0,2534,KENTUCKY,HENRY,16.108321149322993
"Hickman County, Kentucky",68589.0,4491.0,726,KENTUCKY,HICKMAN,16.165664662658653
"Hopkins County, Kentucky",54466.0,45223.0,8424,KENTUCKY,HOPKINS,18.6276894500586
"Jackson County, Kentucky",38516.0,13002.0,2905,KENTUCKY,JACKSON,22.342716505153053
"Jefferson County, Kentucky",66296.0,779232.0,107897,KENTUCKY,JEFFERSON,13.846582275881895
"Jessamine County, Kentucky",69905.0,53381.0,6254,KENTUCKY,JESSAMINE,11.715779022498642
"Johnson County, Kentucky",44231.0,22631.0,4728,KENTUCKY,JOHNSON,20.89169722946401
"Kenton County, Kentucky",76016.0,169066.0,19922,KENTUCKY,KENTON,11.783563815314729
"Knott County, Kentucky",38336.0,14282.0,3798,KENTUCKY,KNOTT,26.592914157680998
"Knox County, Kentucky",34254.0,30207.0,10030,KENTUCKY,KNOX,33.20422418644685
"Larue County, Kentucky",57867.0,14902.0,2760,KENTUCKY,LARUE,18.52100389209502
"Laurel County, Kentucky",53693.0,62442.0,12608,KENTUCKY,LAUREL,20.191537747029244
"Lawrence County, Kentucky",42488.0,16228.0,4236,KENTUCKY,LAWRENCE,26.103031796894253
"Lee County, Kentucky",31682.0,7338.0,2082,KENTUCKY,LEE,28.37285363859362
"Leslie County, Kentucky",37019.0,10468.0,3381,KENTUCKY,LESLIE,32.298433320596104
"Letcher County, Kentucky",38466.0,21490.0,6082,KENTUCKY,LETCHER,28.301535597952537
"Lewis County, Kentucky",36662.0,13063.0,3428,KENTUCKY,LEWIS,26.24205772027865
"Lincoln County, Kentucky",49487.0,24320.0,4150,KENTUCKY,LINCOLN,17.064144736842106
"Livingston County, Kentucky",56125.0,8980.0,1503,KENTUCKY,LIVINGSTON,16.737193763919823
"Logan County, Kentucky",58869.0,27498.0,4268,KENTUCKY,LOGAN,15.521128809367953
"Lyon County, Kentucky",64081.0,8721.0,724,KENTUCKY,LYON,8.301800252264648
"McCracken County, Kentucky",58490.0,67573.0,10045,KENTUCKY,MCCRACKEN,14.865404821452355
"McCreary County, Kentucky",35000.0,16892.0,5147,KENTUCKY,MCCREARY,30.470044991712054
"McLean County, Kentucky",64020.0,9173.0,721,KENTUCKY,MCLEAN,7.86002398342963
"Madison County, Kentucky",59797.0,92955.0,14057,KENTUCKY,MADISON,15.122371039750417
"Magoffin County, Kentucky",31927.0,11647.0,3503,KENTUCKY,MAGOFFIN,30.076414527346095
"Marion County, Kentucky",49627.0,19627.0,4180,KENTUCKY,MARION,21.297192642787994
"Marshall County, Kentucky",64597.0,31706.0,3744,KENTUCKY,MARSHALL,11.808490506528733
"Martin County, Kentucky",45265.0,11298.0,2357,KENTUCKY,MARTIN,20.862099486634804
"Mason County, Kentucky",48460.0,17068.0,3142,KENTUCKY,MASON,18.408718068900868
"Meade County, Kentucky",68518.0,29964.0,3925,KENTUCKY,MEADE,13.099052195968497
"Menifee County, Kentucky",43797.0,6174.0,1643,KENTUCKY,MENIFEE,26.611597019760286
"Mercer County, Kentucky",60728.0,22662.0,2515,KENTUCKY,MERCER,11.097873091518842
"Metcalfe County, Kentucky",46932.0,10313.0,2447,KENTUCKY,METCALFE,23.72733443226995
"Monroe County, Kentucky",47252.0,11331.0,2334,KENTUCKY,MONROE,20.598358485570557
"Montgomery County, Kentucky",53436.0,28188.0,4525,KENTUCKY,MONTGOMERY,16.052930324960975
"Morgan County, Kentucky",46018.0,13840.0,2494,KENTUCKY,MORGAN,18.02023121387283
"Muhlenberg County, Kentucky",50935.0,30735.0,4840,KENTUCKY,MUHLENBERG,15.747519115015454
"Nelson County, Kentucky",66212.0,46779.0,4051,KENTUCKY,NELSON,8.659868744522115
"Nicholas County, Kentucky",57539.0,7613.0,1215,KENTUCKY,NICHOLAS,15.95954288716669
"Ohio County, Kentucky",52474.0,23782.0,3263,KENTUCKY,OHIO,13.720460852745775
"Oldham County, Kentucky",117334.0,67997.0,2561,KENTUCKY,OLDHAM,3.76634263276321
"Owen County, Kentucky",56485.0,11229.0,1571,KENTUCKY,OWEN,13.99056015673702
"Owsley County, Kentucky",32844.0,4054.0,1114,KENTUCKY,OWSLEY,27.47903305377405
"Pendleton County, Kentucky",58723.0,14638.0,2550,KENTUCKY,PENDLETON,17.420412624675503
"Perry County, Kentucky",45330.0,28136.0,6521,KENTUCKY,PERRY,23.176713107762296
"Pike County, Kentucky",41271.0,58196.0,13607,KENTUCKY,PIKE,23.381332050312736
"Powell County, Kentucky",38415.0,13089.0,2680,KENTUCKY,POWELL,20.475208190083276
"Pulaski County, Kentucky",48768.0,65145.0,13636,KENTUCKY,PULASKI,20.931767595364185
"Robertson County, Kentucky",53798.0,2207.0,450,KENTUCKY,ROBERTSON,20.389669234254644
"Rockcastle County, Kentucky",45693.0,16171.0,3693,KENTUCKY,ROCKCASTLE,22.837177663719004
"Rowan County, Kentucky",50038.0,24551.0,5366,KENTUCKY,ROWAN,21.856543521648813
"Russell County, Kentucky",48220.0,18021.0,3803,KENTUCKY,RUSSELL,21.10315742744576
"Scott County, Kentucky",80782.0,57286.0,5173,KENTUCKY,SCOTT,9.030129525538525
"Shelby County, Kentucky",81012.0,48105.0,3706,KENTUCKY,SHELBY,7.703980875168901
"Simpson County, Kentucky",55907.0,19574.0,2694,KENTUCKY,SIMPSON,13.763155205885358
"Spencer County, Kentucky",101118.0,19549.0,1607,KENTUCKY,SPENCER,8.220369328354392
"Taylor County, Kentucky",63211.0,26056.0,3551,KENTUCKY,TAYLOR,13.628338962235187
"Todd County, Kentucky",57891.0,12281.0,2548,KENTUCKY,TODD,20.74749613223679
"Trigg County, Kentucky",55864.0,14154.0,2556,KENTUCKY,TRIGG,18.058499364137344
"Trimble County, Kentucky",66492.0,8510.0,1147,KENTUCKY,TRIMBLE,13.478260869565217
"Union County, Kentucky",58260.0,13495.0,2487,KENTUCKY,UNION,18.429047795479807
"Warren County, Kentucky",63074.0,135307.0,22132,KENTUCKY,WARREN,16.356877323420075
"Washington County, Kentucky",65456.0,12025.0,1657,KENTUCKY,WASHINGTON,13.779625779625778
"Wayne County, Kentucky",41583.0,19666.0,4898,KENTUCKY,WAYNE,24.905929014542867
"Webster County, Kentucky",55451.0,12951.0,2022,KENTUCKY,WEBSTER,15.612694000463284
"Whitley County, Kentucky",44332.0,36648.0,8189,KENTUCKY,WHITLEY,22.345012006112203
"Wolfe County, Kentucky",28666.0,6573.0,2362,KENTUCKY,WOLFE,35.93488513616309
"Woodford County, Kentucky",78295.0,26886.0,2228,KENTUCKY,WOODFORD,8.286840734954994
"Acadia Parish, Louisiana",44977.0,57674.0,13459,LOUISIANA,ACADIA PARISH,23.336338731490795
"Allen Parish, Louisiana",52755.0,22798.0,3711,LOUISIANA,ALLEN PARISH,16.277743661724713
"Ascension Parish, Louisiana",93800.0,126973.0,12453,LOUISIANA,ASCENSION PARISH,9.807596890677546
"Assumption Parish, Louisiana",47023.0,21067.0,3354,LOUISIANA,ASSUMPTION PARISH,15.9206341671809
"Avoyelles Parish, Louisiana",38696.0,39529.0,10160,LOUISIANA,AVOYELLES PARISH,25.70264868830479
"Beauregard Parish, Louisiana",68525.0,36553.0,4765,LOUISIANA,BEAUREGARD PARISH,13.035865729215113
"Bienville Parish, Louisiana",34268.0,12958.0,3928,LOUISIANA,BIENVILLE PARISH,30.313319956783452
"Bossier Parish, Louisiana",64598.0,128877.0,21074,LOUISIANA,BOSSIER PARISH,16.352025574772846
"Caddo Parish, Louisiana",47572.0,236259.0,50825,LOUISIANA,CADDO PARISH,21.512407992923023
"Calcasieu Parish, Louisiana",64370.0,210770.0,35580,LOUISIANA,CALCASIEU PARISH,16.880960288466103
"Caldwell Parish, Louisiana",45707.0,9658.0,2327,LOUISIANA,CALDWELL PARISH,24.094015324083664
"Cameron Parish, Louisiana",69847.0,5447.0,669,LOUISIANA,CAMERON PARISH,12.28199008628603
"Catahoula Parish, Louisiana",48259.0,8895.0,1873,LOUISIANA,CATAHOULA PARISH,21.056773468240582
"Claiborne Parish, Louisiana",32034.0,14203.0,4005,LOUISIANA,CLAIBORNE PARISH,28.198267971555307
"Concordia Parish, Louisiana",38929.0,18677.0,5864,LOUISIANA,CONCORDIA PARISH,31.39690528457461
"De Soto Parish, Louisiana",49807.0,26821.0,5381,LOUISIANA,DE SOTO PARISH,20.062637485552365
"East Baton Rouge Parish, Louisiana",62083.0,454369.0,78833,LOUISIANA,EAST BATON ROUGE PARISH,17.349995268163102
"East Carroll Parish, Louisiana",30856.0,7371.0,2216,LOUISIANA,EAST CARROLL PARISH,30.063763397096732
"East Feliciana Parish, Louisiana",64709.0,19452.0,2441,LOUISIANA,EAST FELICIANA PARISH,12.54883816574131
"Evangeline Parish, Louisiana",34526.0,32335.0,8576,LOUISIANA,EVANGELINE PARISH,26.522344209061387
"Franklin Parish, Louisiana",41129.0,19752.0,4884,LOUISIANA,FRANKLIN PARISH,24.726609963547997
"Grant Parish, Louisiana",57362.0,22185.0,2855,LOUISIANA,GRANT PARISH,12.86905566824431
"Iberia Parish, Louisiana",55190.0,69958.0,15953,LOUISIANA,IBERIA PARISH,22.803682209325597
"Iberville Parish, Louisiana",59410.0,30210.0,4597,LOUISIANA,IBERVILLE PARISH,15.216815623965573
"Jackson Parish, Louisiana",40406.0,15093.0,3706,LOUISIANA,JACKSON PARISH,24.554429205591997
"Jefferson Parish, Louisiana",63257.0,436171.0,66951,LOUISIANA,JEFFERSON PARISH,15.349713759053216
"Jefferson Davis Parish, Louisiana",52470.0,32277.0,5074,LOUISIANA,JEFFERSON DAVIS PARISH,15.720172258884036
"Lafayette Parish, Louisiana",66617.0,243175.0,40006,LOUISIANA,LAFAYETTE PARISH,16.451526678318086
"Lafourche Parish, Louisiana",61381.0,97220.0,15695,LOUISIANA,LAFOURCHE PARISH,16.143797572515943
"LaSalle Parish, Louisiana",59926.0,14764.0,2081,LOUISIANA,LASALLE PARISH,14.095096179897046
"Lincoln Parish, Louisiana",37001.0,48323.0,13210,LOUISIANA,LINCOLN PARISH,27.33687891894129
"Livingston Parish, Louisiana",77978.0,143425.0,16496,LOUISIANA,LIVINGSTON PARISH,11.501481610597873
"Madison Parish, Louisiana",34508.0,10028.0,3223,LOUISIANA,MADISON PARISH,32.14000797766254
"Morehouse Parish, Louisiana",37875.0,25438.0,7067,LOUISIANA,MOREHOUSE PARISH,27.78127211258747
"Natchitoches Parish, Louisiana",41310.0,37478.0,9184,LOUISIANA,NATCHITOCHES PARISH,24.505042958535675
"Orleans Parish, Louisiana",51116.0,380408.0,84133,LOUISIANA,ORLEANS PARISH,22.116517002796996
"Ouachita Parish, Louisiana",49261.0,159585.0,36050,LOUISIANA,OUACHITA PARISH,22.589842403734686
"Plaquemines Parish, Louisiana",77996.0,23305.0,3379,LOUISIANA,PLAQUEMINES PARISH,14.49903454194379
"Pointe Coupee Parish, Louisiana",53045.0,20652.0,3922,LOUISIANA,POINTE COUPEE PARISH,18.990896765446447
"Rapides Parish, Louisiana",55407.0,129536.0,23102,LOUISIANA,RAPIDES PARISH,17.834424407114625
"Red River Parish, Louisiana",43821.0,7631.0,1800,LOUISIANA,RED RIVER PARISH,23.587996330756127
"Richland Parish, Louisiana",48125.0,20028.0,4591,LOUISIANA,RICHLAND PARISH,22.92290792889954
"Sabine Parish, Louisiana",40777.0,22209.0,5237,LOUISIANA,SABINE PARISH,23.58053041559728
"St. Bernard Parish, Louisiana",55857.0,44038.0,9840,LOUISIANA,ST. BERNARD PARISH,22.34433897997184
"St. Charles Parish, Louisiana",79191.0,52191.0,5249,LOUISIANA,ST. CHARLES PARISH,10.057289570998831
"St. Helena Parish, Louisiana",46402.0,10872.0,2942,LOUISIANA,ST. HELENA PARISH,27.060338484179542
"St. James Parish, Louisiana",62946.0,20090.0,2282,LOUISIANA,ST. JAMES PARISH,11.358885017421603
"St. John the Baptist Parish, Louisiana",65114.0,41986.0,5830,LOUISIANA,ST. JOHN THE BAPTIST PARISH,13.885580907921687
"St. Landry Parish, Louisiana",44478.0,82574.0,22276,LOUISIANA,ST. LANDRY PARISH,26.977014556640107
"St. Martin Parish, Louisiana",50806.0,51856.0,9019,LOUISIANA,ST. MARTIN PARISH,17.392394322739896
"St. Mary Parish, Louisiana",47322.0,49114.0,10623,LOUISIANA,ST. MARY PARISH,21.629270676385552
"St. Tammany Parish, Louisiana",76914.0,266168.0,30682,LOUISIANA,ST. TAMMANY PARISH,11.527306062336569
"Tangipahoa Parish, Louisiana",55274.0,133953.0,24896,LOUISIANA,TANGIPAHOA PARISH,18.58562331564056
"Tensas Parish, Louisiana",35653.0,4127.0,1403,LOUISIANA,TENSAS PARISH,33.995638478313545
"Terrebonne Parish, Louisiana",63088.0,108862.0,17532,LOUISIANA,TERREBONNE PARISH,16.104793224449303
"Union Parish, Louisiana",47068.0,21049.0,5507,LOUISIANA,UNION PARISH,26.162763076630718
"Vermilion Parish, Louisiana",56194.0,57202.0,10909,LOUISIANA,VERMILION PARISH,19.071011503094297
"Vernon Parish, Louisiana",56547.0,48452.0,8390,LOUISIANA,VERNON PARISH,17.31610666226368
"Washington Parish, Louisiana",41803.0,45514.0,10294,LOUISIANA,WASHINGTON PARISH,22.6172166805818
"Webster Parish, Louisiana",34263.0,36761.0,9888,LOUISIANA,WEBSTER PARISH,26.89807132558962
"West Baton Rouge Parish, Louisiana",80510.0,27377.0,3922,LOUISIANA,WEST BATON ROUGE PARISH,14.325893998611974
"West Carroll Parish, Louisiana",45035.0,9800.0,1827,LOUISIANA,WEST CARROLL PARISH,18.642857142857142
"West Feliciana Parish, Louisiana",71985.0,15358.0,1676,LOUISIANA,WEST FELICIANA PARISH,10.9128792811564
"Winn Parish, Louisiana",44922.0,13665.0,2361,LOUISIANA,WINN PARISH,17.277716794731067
"Androscoggin County, Maine",64500.0,111532.0,13334,MAINE,ANDROSCOGGIN,11.95531327332066
"Aroostook County, Maine",50843.0,67237.0,9755,MAINE,AROOSTOOK,14.508380802236864
"Cumberland County, Maine",87710.0,303357.0,21265,MAINE,CUMBERLAND,7.009892634750475
"Franklin County, Maine",56890.0,29839.0,3477,MAINE,FRANKLIN,11.65253527262978
"Hancock County, Maine",64149.0,55851.0,5949,MAINE,HANCOCK,10.651555030348606
"Kennebec County, Maine",62118.0,124003.0,14938,MAINE,KENNEBEC,12.046482746385168
"Knox County, Maine",68904.0,40729.0,3892,MAINE,KNOX,9.555844729799407
"Lincoln County, Maine",69638.0,35466.0,3182,MAINE,LINCOLN,8.971973157390178
"Oxford County, Maine",54780.0,58276.0,8259,MAINE,OXFORD,14.17221497700597
"Penobscot County, Maine",59438.0,152640.0,19608,MAINE,PENOBSCOT,12.845911949685535
"Piscataquis County, Maine",51805.0,16936.0,2479,MAINE,PISCATAQUIS,14.637458667926312
"Sagadahoc County, Maine",77591.0,36868.0,3979,MAINE,SAGADAHOC,10.792557231203212
"Somerset County, Maine",53527.0,50656.0,8331,MAINE,SOMERSET,16.44622552116235
"Waldo County, Maine",62694.0,39772.0,5035,MAINE,WALDO,12.659660062355426
"Washington County, Maine",51669.0,31096.0,5276,MAINE,WASHINGTON,16.966812451762284
"York County, Maine",79743.0,212691.0,16732,MAINE,YORK,7.866811477683589
"Allegany County, Maryland",55248.0,68161.0,9692,MARYLAND,ALLEGANY,14.219274951951997
"Anne Arundel County, Maryland",116009.0,588109.0,33687,MARYLAND,ANNE ARUNDEL,5.728019805852316
"Baltimore County, Maryland",88157.0,850737.0,84846,MARYLAND,BALTIMORE,9.973234971559954
"Calvert County, Maryland",128078.0,93244.0,3959,MARYLAND,CALVERT,4.245849598901806
"Caroline County, Maryland",65326.0,33320.0,4228,MARYLAND,CAROLINE,12.6890756302521
"Carroll County, Maryland",111672.0,173225.0,8646,MARYLAND,CARROLL,4.991196420839948
"Cecil County, Maryland",86869.0,103876.0,10341,MARYLAND,CECIL,9.955138819361546
"Charles County, Maryland",116882.0,167035.0,9729,MARYLAND,CHARLES,5.8245277935761965
"Dorchester County, Maryland",57490.0,32557.0,4951,MARYLAND,DORCHESTER,15.207175108271647
"Frederick County, Maryland",115724.0,273829.0,16599,MARYLAND,FREDERICK,6.061812298916477
"Garrett County, Maryland",64447.0,28856.0,3123,MARYLAND,GARRETT,10.822705849736623
"Harford County, Maryland",106417.0,261059.0,18524,MARYLAND,HARFORD,7.095713995686799
"Howard County, Maryland",140971.0,332011.0,17671,MARYLAND,HOWARD,5.322414016403071
"Kent County, Maryland",71635.0,19289.0,1693,MARYLAND,KENT,8.777023173829644
"Montgomery County, Maryland",125583.0,1056910.0,75205,MARYLAND,MONTGOMERY,7.115553831452064
"Prince George's County, Maryland",97935.0,957189.0,89651,MARYLAND,PRINCE GEORGE'S,9.366070859569009
"Queen Anne's County, Maryland",108332.0,50316.0,3419,MARYLAND,QUEEN ANNE'S,6.79505525081485
"St. Mary's County, Maryland",113668.0,113814.0,8456,MARYLAND,ST. MARY'S,7.429665946192911
"Somerset County, Maryland",52149.0,24672.0,3922,MARYLAND,SOMERSET,15.896562905317769
"Talbot County, Maryland",81667.0,37663.0,3460,MARYLAND,TALBOT,9.186734991901867
"Washington County, Maryland",73017.0,154645.0,18137,MARYLAND,WASHINGTON,11.728151572957419
"Wicomico County, Maryland",69421.0,103815.0,13844,MARYLAND,WICOMICO,13.335259837210423
"Worcester County, Maryland",76689.0,52827.0,4275,MARYLAND,WORCESTER,8.092452723039354
"Baltimore city, Maryland",58349.0,584548.0,110509,MARYLAND,BALTIMORE CITY,18.905034317113394
"Barnstable County, Massachusetts",90447.0,229436.0,15911,MASSACHUSETTS,BARNSTABLE,6.934831499851811
"Berkshire County, Massachusetts",69744.0,128763.0,13518,MASSACHUSETTS,BERKSHIRE,10.498357447403368
"Bristol County, Massachusetts",80628.0,576699.0,62801,MASSACHUSETTS,BRISTOL,10.88973624022237
"Dukes County, Massachusetts",93225.0,20543.0,1364,MASSACHUSETTS,DUKES,6.6397312953317424
"Essex County, Massachusetts",94378.0,806103.0,76850,MASSACHUSETTS,ESSEX,9.53352115052295
"Franklin County, Massachusetts",70383.0,70980.0,8360,MASSACHUSETTS,FRANKLIN,11.77796562411947
"Hampden County, Massachusetts",66619.0,464575.0,71252,MASSACHUSETTS,HAMPDEN,15.33702846687833
"Hampshire County, Massachusetts",84025.0,153931.0,14133,MASSACHUSETTS,HAMPSHIRE,9.181386465364351
"Middlesex County, Massachusetts",121304.0,1623109.0,117050,MASSACHUSETTS,MIDDLESEX,7.2114688539093805
"Nantucket County, Massachusetts",135590.0,14065.0,687,MASSACHUSETTS,NANTUCKET,4.884464984002844
"Norfolk County, Massachusetts",120621.0,722112.0,45607,MASSACHUSETTS,NORFOLK,6.315779269697776
"Plymouth County, Massachusetts",105387.0,529548.0,34547,MASSACHUSETTS,PLYMOUTH,6.5238656363540235
"Suffolk County, Massachusetts",87669.0,785443.0,126977,MASSACHUSETTS,SUFFOLK,16.166290870247746
"Worcester County, Massachusetts",88524.0,858898.0,83304,MASSACHUSETTS,WORCESTER,9.698939804260808
"Alcona County, Michigan",50295.0,10238.0,1604,MICHIGAN,ALCONA,15.667122484860323
"Alger County, Michigan",55528.0,8866.0,801,MICHIGAN,ALGER,9.03451387322355
"Allegan County, Michigan",75543.0,120189.0,11307,MICHIGAN,ALLEGAN,9.407682899433393
"Alpena County, Michigan",49133.0,28911.0,4685,MICHIGAN,ALPENA,16.20490470755076
"Antrim County, Michigan",68850.0,23662.0,2199,MICHIGAN,ANTRIM,9.293381793593102
"Arenac County, Michigan",53487.0,15031.0,2019,MICHIGAN,ARENAC,13.432240037256339
"Baraga County, Michigan",51911.0,8245.0,877,MICHIGAN,BARAGA,10.636749545178896
"Barry County, Michigan",75182.0,62581.0,5163,MICHIGAN,BARRY,8.250107860213165
"Bay County, Michigan",57887.0,103752.0,15715,MICHIGAN,BAY,15.146695967306654
"Benzie County, Michigan",71327.0,18058.0,1862,MICHIGAN,BENZIE,10.311219404142207
"Berrien County, Michigan",60379.0,153938.0,23756,MICHIGAN,BERRIEN,15.43218698437033
"Branch County, Michigan",60600.0,44795.0,6409,MICHIGAN,BRANCH,14.30740037950664
"Calhoun County, Michigan",58191.0,134011.0,19360,MICHIGAN,CALHOUN,14.446575281133638
"Cass County, Michigan",65183.0,51604.0,6573,MICHIGAN,CASS,12.737384698860554
"Charlevoix County, Michigan",69764.0,26174.0,2230,MICHIGAN,CHARLEVOIX,8.519905249484221
"Cheboygan County, Michigan",59557.0,25709.0,3029,MICHIGAN,CHEBOYGAN,11.781866272511571
"Chippewa County, Michigan",58408.0,36670.0,5441,MICHIGAN,CHIPPEWA,14.837742023452414
"Clare County, Michigan",47816.0,30998.0,6765,MICHIGAN,CLARE,21.823988644428674
"Clinton County, Michigan",82594.0,79249.0,7488,MICHIGAN,CLINTON,9.448699668134614
"Crawford County, Michigan",57998.0,13197.0,1798,MICHIGAN,CRAWFORD,13.624308554974615
"Delta County, Michigan",53852.0,36839.0,4802,MICHIGAN,DELTA,13.035098672602405
"Dickinson County, Michigan",59651.0,25937.0,2477,MICHIGAN,DICKINSON,9.550063615684158
"Eaton County, Michigan",77158.0,109072.0,8156,MICHIGAN,EATON,7.477629455772333
"Emmet County, Michigan",69690.0,34072.0,2816,MICHIGAN,EMMET,8.264850903968068
"Genesee County, Michigan",58594.0,405280.0,65056,MICHIGAN,GENESEE,16.052112120015792
"Gladwin County, Michigan",53717.0,25461.0,3574,MICHIGAN,GLADWIN,14.037154864302268
"Gogebic County, Michigan",47913.0,14597.0,1993,MICHIGAN,GOGEBIC,13.653490443241761
"Grand Traverse County, Michigan",75553.0,95315.0,9772,MICHIGAN,GRAND TRAVERSE,10.25232125059015
"Gratiot County, Michigan",57934.0,41534.0,5007,MICHIGAN,GRATIOT,12.055183704916454
"Hillsdale County, Michigan",59425.0,45698.0,6682,MICHIGAN,HILLSDALE,14.622084117466846
"Houghton County, Michigan",52736.0,37414.0,5838,MICHIGAN,HOUGHTON,15.603784679531726
"Huron County, Michigan",54475.0,31461.0,3501,MICHIGAN,HURON,11.12806331648708
"Ingham County, Michigan",62548.0,282540.0,43825,MICHIGAN,INGHAM,15.511078077440363
"Ionia County, Michigan",71720.0,66663.0,6508,MICHIGAN,IONIA,9.762536939531675
"Iosco County, Michigan",46224.0,25319.0,3767,MICHIGAN,IOSCO,14.878154745448082
"Iron County, Michigan",52241.0,11585.0,1642,MICHIGAN,IRON,14.17350021579629
"Isabella County, Michigan",52638.0,64938.0,13998,MICHIGAN,ISABELLA,21.555945671255657
"Jackson County, Michigan",62581.0,160637.0,18276,MICHIGAN,JACKSON,11.377204504566196
"Kalamazoo County, Michigan",67905.0,261426.0,33911,MICHIGAN,KALAMAZOO,12.971548354027526
"Kalkaska County, Michigan",56380.0,17934.0,2615,MICHIGAN,KALKASKA,14.581242332998773
"Kent County, Michigan",76247.0,657321.0,69388,MICHIGAN,KENT,10.556181835054716
"Keweenaw County, Michigan",55560.0,2088.0,163,MICHIGAN,KEWEENAW,7.806513409961687
"Lake County, Michigan",45946.0,12285.0,2434,MICHIGAN,LAKE,19.812779812779812
"Lapeer County, Michigan",75402.0,88687.0,8832,MICHIGAN,LAPEER,9.958618512296052
"Leelanau County, Michigan",82345.0,22426.0,1483,MICHIGAN,LEELANAU,6.612860073129403
"Lenawee County, Michigan",65484.0,99263.0,10451,MICHIGAN,LENAWEE,10.52859575068253
